Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Service payments under $100,000 (7 payees)","Paiements de service inférieurs à 100 000 $ (7 bénéficiaires)",0,527300
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Shared Services Canada, Ottawa, Ontario","Services partagés Canada, Ottawa, Ontario",0,1020283
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","SoftSim Technologies Inc., Montréal, Quebec","SoftSim Technologies Inc., Montréal, Québec",0,166980
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","TEKsystems Inc., Mississauga, Ontario","TEKsystems Inc., Mississauga, Ontario",0,184144
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","TES The Employment Solution, Ottawa, Ontario","TES The Employment Solution, Ottawa, Ontario",0,438997
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","The VCAN Group, Ottawa, Ontario","The VCAN Group, Ottawa, Ontario",0,153560
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,100548
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",047,"Informatics Services","Services informatiques",,,9256516,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",048,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (33 payees)","Paiements de service inférieurs à 100 000 $ (33 bénéficiaires)",0,346814
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",048,"Management Consulting","Services de conseillers en gestion",,,346814,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",082,"Special Fees and Services","Frais et services spéciaux","Green Rebel, Ottawa, Ontario","Green Rebel, Ottawa, Ontario",0,272537
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (196 payees)","Paiements de service inférieurs à 100 000 $ (196 bénéficiaires)",0,485991
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",082,"Special Fees and Services","Frais et services spéciaux",,,758528,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",086,"Temporary Help Services","Services d'aide temporaire","Service payments under $100,000 (5 payees)","Paiements de service inférieurs à 100 000 $ (5 bénéficiaires)",0,98051
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",086,"Temporary Help Services","Services d'aide temporaire",,,98051,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Larrass Translations Inc., Ottawa, Ontario","Larrass Translations Inc., Ottawa, Ontario",0,254648
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Public Services and Procurement Canada, Gatineau, Québec","Services publics et Approvisionnement Canada, Gatineau, Québec",0,3521321
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (10 payees)","Paiements de service inférieurs à 100 000 $ (10 bénéficiaires)",0,382934
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,4158903,0
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",089,"Other Services","Autres services","Minister of Finance, Halifax, Nova Scotia","Ministre de la Finance, Halifax, Nova Scotia",0,102724
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",089,"Other Services","Autres services","Public Services and Procurement Canada, Gatineau, Québec","Services publics et Approvisionnement Canada, Gatineau, Québec",0,340825
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",089,"Other Services","Autres services","Service payments under $100,000 (111 payees)","Paiements de service inférieurs à 100 000 $ (111 bénéficiaires)",0,1034386
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",089,"Other Services","Autres services","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,1744124
2022/2023,19,"Privy Council","Conseil privé",025,"Privy Council Office","Bureau du Conseil privé",089,"Other Services","Autres services",,,3222059,0
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",040,"Business Services","Services commerciaux","Service payments under $100,000 (19 payees)","Paiements de services inférieurs à 100 000$ (19 bénéficiaires)",0,37436
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",040,"Business Services","Services commerciaux","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,197360
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",040,"Business Services","Services commerciaux",,,234796,0
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",041,"Legal Services","Services juridiques","Conway Baxter Wilson LPP, Ottawa, Ontario","Conway Baxter Wilson LPP, Ottawa, Ontario",0,193324
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",041,"Legal Services","Services juridiques","Service payments under $100,000 (4 payees)","Paiements de services inférieurs à 100 000$ (4 bénéficiaires)",0,43010
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",041,"Legal Services","Services juridiques",,,236334,0
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",042,"Engineering and Architectural Services","Services techniques et d'architecture","Service payments under $100,000 (2 payees)","Paiements de services inférieurs à 100 000$ (2 bénéficiaires)",0,3762
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",042,"Engineering and Architectural Services","Services techniques et d'architecture",,,3762,0
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",043,"Scientific and Research Services","Services scientifiques et de recherche","National Research Council of Canada, Ottawa, Ontario","Conseil national de recherches du Canada, Ottawa, Ontario",0,170700
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",043,"Scientific and Research Services","Services scientifiques et de recherche","Service payments under $100,000 (2 payees)","Paiements de services inférieurs à 100 000$ (2 bénéficiaires)",0,4343
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",043,"Scientific and Research Services","Services scientifiques et de recherche",,,175043,0
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",044,"Training and Educational Services","Services d'enseignement et de formation","Department of Transport, Ottawa, Ontario","Ministère des Transports, Ottawa, Ontario",0,127990
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (89 payees)","Paiements de services inférieurs à 100 000$ (89 bénéficiaires)",0,221309
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",044,"Training and Educational Services","Services d'enseignement et de formation",,,349299,0
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",045,"Health and Welfare Services","Services de santé et de bien-être","Service payments under $100,000 (28 payees)","Paiements de services inférieurs à 100 000$ (28 bénéficiaires)",0,75083
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",045,"Health and Welfare Services","Services de santé et de bien-être",,,75083,0
2022/2023,19,"Privy Council","Conseil privé",101,"Canadian Transportation Accident Investigation and Safety Board","Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports",046,"Protection Services","Services de protection","Service payments under $100,000 (12 payees)","Paiements de services inférieurs à 100 000$ (12 bénéficiaires)",0,88166
