Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",47,"Informatics Services","Services informatiques","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,556468
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",47,"Informatics Services","Services informatiques","TPG Technology Consulting Ltd, Ottawa, Ontario","TPG Technology Consulting Ltd, Ottawa, Ontario",0,2835928
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",47,"Informatics Services","Services informatiques","Uncharted Software Inc, Toronto, Ontario","Uncharted Software Inc, Toronto, Ontario",0,216452
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",47,"Informatics Services","Services informatiques","Veritaaq Technology House Inc, Ottawa, Ontario","Veritaaq Technology House Inc, Ottawa, Ontario",0,443585
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",47,"Informatics Services","Services informatiques","Xanalys Canada Inc, Mississauga, Ontario","Xanalys Canada Inc, Mississauga, Ontario",0,369899
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",47,"Informatics Services","Services informatiques","3M Company Canada, London, Ontario","3M Company Canada, London, Ontario",0,2109589
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion",,,5586986,0
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Accenture Inc, Ottawa, Ontario","Accenture Inc, Ottawa, Ontario",0,1233558
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Calian, Ottawa, Ontario","Calian, Ottawa, Ontario",0,242793
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Department of Veterans Affairs, Charlottetown, Prince Edward Island","Ministère des Anciens Combattants, Charlottetown, Île-du-Prince-Édouard",0,1850000
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Gartner Inc, Ottawa, Ontario","Gartner Inc, Ottawa, Ontario",0,272510
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Russell RB (Dr), Fredericton, New Brunswick","Russell RB (Dr), Fredericton, Nouveau-Brunswick",0,465780
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Schmidt M, Vancouver, British Columbia","Schmidt M, Vancouver, Colombie-Britannique",0,101320
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (220 payees)","Paiements de service inférieurs à 100 000$ (220 bénéficiaires)",0,902294
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Seviour EP (Dr), St John's, Newfoundland and Labrador","Seviour EP (Dr), St John's, Terre-Neuve-et-Labrador",0,149475
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","Telus Health Care Centres, Montréal, Quebec","Telus Health Care Centres, Montréal, Québec",0,167140
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",48,"Management Consulting","Services de conseillers en gestion","The Aim Group Inc, Ottawa, Ontario","The Aim Group Inc, Ottawa, Ontario",0,202116
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",82,"Special Fees and Services","Frais et services spéciaux",,,1054899,0
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",82,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (401 payees)","Paiements de service inférieurs à 100 000$ (401 bénéficiaires)",0,1054899
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",86,"Temporary Help Services","Services d'aide temporaire",,,3724194,0
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",86,"Temporary Help Services","Services d'aide temporaire","Altis Professional Recruitment, Ottawa, Ontario","Altis Professional Recruitment, Ottawa, Ontario",0,254412
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",86,"Temporary Help Services","Services d'aide temporaire","Excel Human Resources, Ottawa, Ontario","Excel Human Resources, Ottawa, Ontario",0,172766
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",86,"Temporary Help Services","Services d'aide temporaire","Organized Crime Agency of British Columbia, Surrey, British Columbia","Agence du crime organisé de la Colombie-Britannique, Surrey, Colombie-Britannique",0,3174065
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",86,"Temporary Help Services","Services d'aide temporaire","Service payments under $100,000 (38 payees)","Paiements de service inférieurs à 100 000$ (38 bénéficiaires)",0,122951
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",89,"Other Services","Autres services",,,1539653,0
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",89,"Other Services","Autres services","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,123820
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",89,"Other Services","Autres services","Ottawa Valley Veterinary Professional Corporation, Winchester, Ontario","Ottawa Valley Veterinary Professional Corporation, Winchester, Ontario",0,218476
2021/2022,21,"Public Safety","Sécurité publique",030,"Royal Canadian Mounted Police","Gendarmerie royale du Canada",89,"Other Services","Autres services","Service payments under $100,000 (330 payees)","Paiements de service inférieurs à 100 000$ (330 bénéficiaires)",0,1197357
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux",,,5340580,0
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","Digitscribe Inc, Mississauga, Ontario","Digitscribe Inc, Mississauga, Ontario",0,547047
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","Durham Reporting Inc, Whitby, Ontario","Durham Reporting Inc, Whitby, Ontario",0,190848
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","Iron Mountain Canada Operations ULC, Toronto, Ontario","Iron Mountain Canada Operations ULC, Toronto, Ontario",0,213231
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","Janice M Cochrane, North Vancouver, British Columbia","Janice M Cochrane, North Vancouver, Colombie-Britannique",0,148252
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","Public Works and Government Services, Gatineau, Quebec","Travaux publics et service gouvernementaux, Gatineau, Québec",0,1012340
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","Service payments under $100,000 (70 payees)","Paiements de service inférieurs à 100 000 $ (70 bénéficiaires)",0,1301122
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","XL Transcribing Inc, Uxbridge, Ontario","XL Transcribing Inc, Uxbridge, Ontario",0,380755
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","1595769 Ontario ltd, Toronto, Ontario","1595769 Ontario ltd, Toronto, Ontario",0,858668
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",40,"Business Services","Services commerciaux","2151706 Ontario Inc, Mississauga, Ontario","2151706 Ontario Inc, Mississauga, Ontario",0,688317
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",41,"Legal Services","Services juridiques",,,109338,0
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",41,"Legal Services","Services juridiques","Service payments under $100,000 (5 payees)","Paiements de service inférieurs à 100 000 $ (5 bénéficiaires)",0,109338
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",44,"Training and Educational Services","Services d'enseignement et de formation",,,1126104,0
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",44,"Training and Educational Services","Services d'enseignement et de formation","École de langue La Cité, Ottawa, Ontario","École de langue La Cité, Ottawa, Ontario",0,157508
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",44,"Training and Educational Services","Services d'enseignement et de formation","Collège Éducacentre, Vancouver, British Columbia","Collège Éducacentre, Vancouver, Colombie-Britannique",0,120352
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",44,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (103 payees)","Paiements de service inférieurs à 100 000 $ (103 bénéficiaires)",0,848244
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",45,"Health and Welfare Services","Services de santé et de bien-être",,,116780,0
2021/2022,05,"Immigration, Refugees and Citizenship","Immigration, Réfugiés et Citoyenneté",032,"Immigration and Refugee Board","Commission de l'immigration et du statut de réfugié",45,"Health and Welfare Services","Services de santé et de bien-être","Health Canada, Ottawa, Ontario","Santé Canada, Ottawa, Ontario",0,103801
