Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Matcon Environmental Ltd, Coquitlam, British Columbia","Chehalis Hatchery circular rearing tanks installation, Chehalis, British Columbia",350963,0,0
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Matcon Environmental Ltd, Coquitlam, British Columbia","Lightstation solar cable tray and wind footing installation, Green Island, British Columbia",276330,241533,241533
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Matthew Don Bourcier, Powell River, British Columbia","Acquisition of crew quarters, Powell River, British Columbia",700146,700146,700146
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","McNally Construction Inc, Dartmouth, Nova Scotia","Floating wharf installation, Gunning Cove, Shelburne County, Nova Scotia",1805140,0,1805140
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","MTM-2 Contracting Inc, Milton, Ontario","Settlement Agreement for Nicholston dam, Alliston, Ontario",552202,552202,552202
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Northeast Tree Trimming, Caraquet, New Brunswick","Reconstruction of outside wall of wharf 405, Caraquet, New Brunswick",8031257,635389,5553026
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Northern Industrial Construction Ltd, Yellowknife, Northwest Territories","Wharf rehabilitation, Moraine Bay, Northwest Territories",299734,299734,299734
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Northern Industrial Construction Ltd, Yellowknife, Northwest Territories","Wharf repair sheet pile, Norman Wells, Northwest Territories",1705468,0,1298194
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Noye and Noye Ltd, Tyne Valley, Prince-Edward-Island","Wharf Structure # 403 Reconstruction, Seacow Pond, Prince Edward Island",666513,666513,666513
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Nu-Style Construction Co Ltd, Sudbury, Ontario","Building envelope and exterior upgrades, Parry Sound, Ontario",869146,384608,792501
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Anode & float ladder fabrication, Steveston Harbour, British Columbia",760076,0,27050
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Breakwater Access, Kitamaat, British Columbia",1090588,654755,654755
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Canadian Coast Guard wharf repair, Victoria, British Columbia",557870,0,0
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Dryad Point cable installation, Dryad Point, British Columbia",341970,0,0
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Float Reconstruction, Kelsey Bay, British Columbia",521704,513704,513704
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Float Reconstruction, Klemtu, British Columbia",274404,274404,274404
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Installation of concrete float, Duncan, British Columbia",5200647,0,5184647
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pacific Industrial & Marine, Duncan, British Columbia","Wharf and causeway reconstruction, McMillan Island, British Columbia",396500,84625,396500
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Parton & Son Construction, Fort Erie, Ontario","Replacement of an aid to navigation tower and concrete base, Amherstburg, Ontario",87119,0,87119
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pathway Construction Ltd, Clarenville, Newfoundland and Labrador","Pre-fabricated building construction, Trinity Bay, Newfoundland and Labrador",549278,49834,452493
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pilitak Enterprises Ltd, Hall Beach, Nunavut","Drainage improvements & shore protection, Pangnirtung,Nunavut",677620,677620,677620
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Pomerleau, St John's, Newfoundland and Labrador","New construction for Marine Communication Traffic Services, Port aux Basque, Newfoundland and Labrador",5699019,91785,5696805
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Port of Spain Holdings Inc, Toronto, Ontario","Window replacement at Pacific Biological Station, Taylor Building, Nanaimo, British Columbia",298000,297330,297330
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador","Canal Wall Reconstruction, Calvert, Newfoundland and Labrador",707117,0,707117
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador","Wharf demolition and reconstruction, Newman's Cove, Newfoundland and Labrador",3244089,2545011,3244089
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador","Wharf reconstruction, Foxtrap, Newfoundland and Labrador",2568190,1019672,2568189
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador","Wharf reconstruction, Trout River, Newfoundland and Labrador",2248790,579274,2248790
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador","Wharf reconstruction, Valleyfield, Newfoundland and Labrador",6806481,2648605,5864066
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","R J G Construction Ltd, St John's, Newfoundland and Labrador","Wharf Construction Phase II, Charlottetown, Newfoundland and Labrador",2362750,934322,934322
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Redi Form Construction Ltd, Riverton, Manitoba","Wharf Reconstruction, Little Grindstone Point, Manitoba",1148542,948110,948110
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Renaud et Frères Inc, Gaspésie, Quebec","Construction of launching ramp, Pointe-aux-loups, Quebec",438648,0,348640
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Ridgeline Mechanical Ltd, Courtenay, British Columbia","Quinsam River Hatchery tower update and generator install, Campbell, British Columbia",1394919,0,846842
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Rigarus Construction Inc, Elmira, Ontario","Removal and installation of two aids to navigation towers, Amherstburg, Ontario",400000,236230,236230
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Rockwood Transportation Company Ltd, North Lake, Prince Edward Island","Reconstruct breakwater 301, 302 and 306, North Lake, Prince Edward Island",969691,856952,856952
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Rockwood Transportation Company Ltd, North Lake, Prince Edward Island","Reconstruction of breakwater 305 at entrance to basin, North Lake, Prince Edward Island",2178142,0,1002234
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Roland Couture entrepreneur général, Matane, Quebec","401 and 405 Wharf reconstruction, Grande Entrée, Quebec",3033766,0,1959880
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Roscoe Construction Limited, Waterville, Nova Scotia","Construction of a new office building, Coldbrook, Nova Scotia",675425,675425,675425
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Ryland's Construction & Renovations Ltd, Pasadena, Newfoundland and Labrador","Slipway Reconstruction, Hermitage, Newfoundland and Labrador",705831,610092,610092
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","RH Construction Services Inc, Acheson, Alberta","Site clearing for future development at the CCG sites, Bella Bella, British Columbia",530709,530709,530709
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Séguin Morris Inc, Gatineau, Quebec","Installation of two new chain link fences and gates, repair an existing one, grounding works, L'Étang-du-Nord, Quebec",314250,293913,293913
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Salish Sea Industrial Services Ltd, Victoria, British Columbia","Reconstruction and refurbishment of 8 fixed aids to navigation at Victoria Harbour, Victoria, British Columbia",393402,0,343384
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Sani-Sable LB Inc, Maria, Quebec","Construction artificial reefs, Black Cape-Gaspésie sud, Quebec",336724,336724,336724
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Sani-Sable LB Inc, Maria, Quebec","Harbor Revitalization, Ste-Thérèse de Gaspé, Quebec",295476,0,295476
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Sani-Sable LB Inc, Maria, Quebec","Harbor Revitalization, Ste-Thérèse de Gaspé, Quebec",1286315,1093201,1388677
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Sani-Sable LB Inc, Maria, Quebec","Pontoon redevelopment, Anse-à-Beaufils, Quebec",677003,677003,677003
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Seafirst Construction Corp, Burnaby, British Columbia","Atnarko River development water supply upgrades, Atnarko, British Columbia",459361,459361,459361
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Seagate Construction Inc, Dartmouth, Nova Scotia","Construction of Search and Rescue Marine Operations Building, Dartmouth, Nova Scotia",943614,6996,943614
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Seagate Construction Inc, Dartmouth, Nova Scotia","Upgrades to Ford auditorium, Dartmouth, Nova Scotia",772048,659266,659266
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Select Mechanical Incorporated, Quispamsis, New Brunswick","Fish hatchery water site upgrades, Mactaquac, New Brunswick",295230,295230,295230
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Simonson Construction Ltd, Neguac, New-Brunswick","Wharf reconstruction, structure 408, phase 1, Val-Comeau, New-Brunswick",2648140,1542012,1542012
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","St Isidore Asphalte Ltd, St-Isidore, New Brunswick","Breakwater Improvements, Alma, New Brunswick",3357249,1283387,3357249
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Summit Mechanical Systems Ltd, Shawinigan Lake, British Columbia","Mechanical and Electrical Upgrades - Technical Service Building, Pacific Biological Station, Nanaimo, British Columbia",398258,200435,200435
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Superior Contracting Ltd, Arichat, Nova Scotia","Wharf reconstruction, Little Harbour, Nova Scotia",883897,572040,572040
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Superior Contracting Ltd, Arichat, Nova Scotia","Wharf reconstruction, Little River, Nova Scotia",1056555,0,698635
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Taylor Hazell Architects, Toronto, Ontario","New Search and Rescue Building, Port Weller, Ontario",521927,95516,501201
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Tetra Tech QI Inc, Boucherville, Quebec","Construction of a new fishing harbor, Harrington Harbour, Quebec",1015358,317668,588858
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Titanium Construction Ltd, Pokemouche, New Brunswick","Construction new marginal wharf, Val Comeau, New Brunswick",1565437,838266,1565437
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Titanium Construction Ltee, Pokemouche, New Brunswick","New wharf and boat ramp, Lamèque, New-Brunswick",11982329,200000,200000
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Titanium Construction Ltee, Pokemouche, New Brunswick","Wharf reconstruction, structure 408, phase 1, Val-Comeau, New-Brunswick",3281875,2428499,2428499
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Tom Jones Corporation, Thunder Bay, Ontario","Harbour Rehabilitation, Silver Islet, Ontario",3005179,0,0
2019/2020,08,"Fisheries, Oceans and the Canadian Coast Guard",086,"Department of Fisheries and Oceans","Traytown Construction, Traytown, Newfoundland and Labrador","Construction of new CCG Stations, Twillingate, Newfoundland and Labrador",6364273,2533395,6364273
