Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Construction of outdoor shelters (gazebo) at the Drummond Institution, Drummondville, Quebec","Construction d'abris extérieur (gazebo) à l'établissement Drummond, Drummondville, Québec",411886,50816,71991
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Correction of a failure in the ventilation system (thermal comfort) at the Joliette Institution, Joliette, Quebec","Correction d'une défaillance au système de ventilation (confot thermique PCU) à l'établissement Joliette, Joliette, Québec",420989,183611,188096
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Crawl space improvement at the Federal Training Centre, Laval, Quebec","Amélioration des vides sanitaires au  Centre fédéral de formation (Min), Laval, Québec",216203,0,348932
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","CCTV server upgrade at Federal Training Centre, Laval, Quebec","Mise à niveau du serveur CCTV au  Centre fédéral de formation, Laval, Québec",38898,159929,216203
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","C30 Interior finishing 2020-2025 at the Joliette Institution, Joliette, Quebec","C30 Finition intérieure 2020-2025 à l'établissement Joliette, Joliette, Québec",630048,33228,33228
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Detector Dog Program, Ottawa, Ontario","Programme de chiens détecteurs, Ottawa, Ontario",82388,129874,331393
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Electrical clean-up phase 2 at Donnacona Institution, Quebec City, Quebec","Nettoyage électrique Phase 2 à l'établissement Donnacona, Québec, Québec",210657,38455,68965
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Evaluation of the EW-2 Regional Pharmacy building to optimize production at Montée Saint-François Institution (CFF-600), Laval, Quebec","Évaluation du bâtiment EW-2 Pharmacie régionale pour optimiser la production à l'établissement de la Montée Saint-François (CFF-600), Laval, Québec",71246,204883,210657
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Expansion of the correctional managers office at La Macaza Institution, La Macaza, Quebec","Agrandissement du bureau des gestionnaires correctionnels à l'établissement La Macaza, La Macaza, Québec",4227820,71246,71246
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Expansion of Healthcare at Mission Institution, Mission, British Columbia","Extension des soins de santé à l'établissement Mission, Mission, Colombie-Britannique",261460,1411682,2777564
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Firearm Training Simulator Renovation at National Training Academy, Kingston, Ontario","Rénovation du simulateur d'entraînement aux armes à feu à l'Académie nationale de formation, Kingston, Ontario",307858,85140,261460
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Floor repairs D1 and D2 (workshops) at La Macaza Institution, La Macaza, Quebec","Réfection du plancher bat D1 et D2 (ateliers) à l'établissement La Macaza, La Macaza, Québec",837928,233210,307858
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","GVT01 - Mold abatement at Grand Valley Institution for Women, Kitchener, Ontario","GVT01 - Réduction des moisissures à l'établissement Grand Valley pour femmes, Kitchener, Ontario",84789,394561,661928
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Increase the water temperature of the washing machines at Drummond Institution, Drummondville, Quebec","Augmentation de la température d'eau des laveuses à l'établissement Drummond, Drummondville, Québec",43530,0,84789
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Installation of electric charging stations at the La Macaza establishment, La Macaza, Quebec","Installation de bornes de recharge électriques à l'établissement La Macaza, La Macaza, Québec",53644,43530,43530
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Installation of new dryers at the Archambault Medium Institution, Sainte-Anne-des-Plaines, Quebec","Installation de nouvelles sécheuses à l'établissement Archambault médium, Sainte-Anne-des-Plaines, Québec",36242,37371,53644
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Installation of new dryers at the Archambault Minimum Institution, Sainte-Anne-des-Plaines, Quebec","Installation de nouvelles sécheuses à l'établissement Archambault minimum, Sainte-Anne-des-Plaines, Québec",224088,27891,36242
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Interior renovation of building 25 - 5 private family visiting unit at Cowansville Institution, Cowansville, Quebec","Rénovation intérieur du bâtiment 25 - 5 unité de visite familiale privée (VFP) à l'établissement Cowansville, Cowansville, Québec",2467124,74311,224088
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Joyceville farm cow barn at the Joyceville Institution, Joyceville, Ontario","L'étable de la ferme Joyceville à l'institution Joyceville, Joyceville, Ontario",342337,1175387,1877779
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Leasehold improvements at Saskatoon Parole, Saskatoon, Saskatchewan","Améliorations locatives à Saskatoon Parole, Saskatoon, Saskatchewan",124348,0,282337
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","LU A/B/C/D &F Building Flooring Replacement at Pacific Institution, Abbotsford, British Columbia","Remplacement du plancher du bâtiment LU A/B/C/D et F à l'établissement du Pacifique, Abbotsford, Colombie-Britannique",250000,79214,79215
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Minimum housing refurbishment at Stony Mountain Institution, Stony Mountain, Manitoba","Rénovation des logements minimaux à l'établissement de Stony Mountain, Stony Mountain, Manitoba",38945,18400,70474
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Modernization of 10 common rooms at the Archambault Institution, Sainte-Anne-des-Plaines, Quebec","Modernisation de 10 salles communes à l'établissement Archambault, Sainte-Anne-des-Plaines, Québec",2396959,0,38945
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Modifications and upgrades of the kitchen and mess hall at Warkworth Institution, Campbellford, Ontario","Modifications et améliorations de la cuisine et de la cantine à l'établissement Warkworth, Campbellford, Ontario",1945458,0,2180664
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","Mould remediation of residences at Joyceville Institution, Kingston, Ontario","Élimination des moisissures dans les résidences à l'établissement Joyceville, Kingston, Ontario",34210,179132,1822645
2023/2024,21,"Public Safety, Democratic Institutions and Intergovernmental Affairs","Sécurité publique, Institutions démocratiques et Affaires intergouvernementales",053,"Correctional Service of Canada","Service correctionnel du Canada","CORCAN, Ottawa, Ontario","CORCAN, Ottawa, Ontario","MT3 Blue House handicap access at Matsqui Institution, Abbotsford, British Columbia","MT3 Blue House Handicap Access at Matsqui Institution, Abbotsford, Colombie-Britannique",484618,0,34210
