Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2017/2018,16,"National Defence",018,"Department of National Defence","EJB Contracting Ltd, Roberts Arm, Newfoundland and Labrador","Construction Works - Buildings, Roberts Arm, Newfoundland and Labrador",906786,876786,876786
2017/2018,16,"National Defence",018,"Department of National Defence","Nu-View Homes Ltd, Roblin, British Columbia","Construction Works - Buildings, Roblin, British Columbia",863845,855050,855050
2017/2018,16,"National Defence",018,"Department of National Defence","Strong Bros General Contracting Ltd, Roslin, Ontario","Construction Works - Buildings, Roslin, Ontario",1935792,736600,736600
2017/2018,16,"National Defence",018,"Department of National Defence","A Plante et Frères Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",439568,439568,439568
2017/2018,16,"National Defence",018,"Department of National Defence","Amec Construction Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",530954,468262,468262
2017/2018,16,"National Defence",018,"Department of National Defence","Amec Construction Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",513476,177986,177986
2017/2018,16,"National Defence",018,"Department of National Defence","Amec Construction Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",975000,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Cevico Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",742263,176992,176992
2017/2018,16,"National Defence",018,"Department of National Defence","Constructions Gilles Gravel Inc, Bagotville, Quebec","Construction Works - Buildings, Saguenay, Quebec",729230,579733,579733
2017/2018,16,"National Defence",018,"Department of National Defence","Entreprises de Sciage de Béton Saguenay Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",361995,15598,361995
2017/2018,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Montréal, Quebec","Construction Works - Buildings, Sainte-Foy, Quebec",10857863,3213013,10857863
2017/2018,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Montréal, Quebec","Construction Works - Buildings, Sainte-Foy, Quebec",37613816,7014275,7014275
2017/2018,16,"National Defence",018,"Department of National Defence","Groupe GEYSER Inc, Saint-Hubert, Quebec","Construction Works - Buildings, Saint-Hubert, Quebec",19695912,0,7883462
2017/2018,16,"National Defence",018,"Department of National Defence","Polyval Construction Inc, Saint-Hubert, Quebec","Construction Works - Buildings, Saint-Hubert, Quebec",425787,193440,193440
2017/2018,16,"National Defence",018,"Department of National Defence","Entreprise de Construction T E Q Inc, Saint-Jean-sur-Richelieu, Quebec","Construction Works - Buildings, Saint-Jean-sur-Richelieu, Quebec",16529661,11383649,16353910
2017/2018,16,"National Defence",018,"Department of National Defence","Marieville Construction Inc, Saint-Jean-sur-Richelieu, Quebec","Construction Works - Buildings, Saint-Jean-sur-Richelieu, Quebec",647581,0,647581
2017/2018,16,"National Defence",018,"Department of National Defence","9006-9311 Québec Inc o/a Devcor (1994), Saint-Jérome, Quebec","Construction Works - Buildings, Saint-Jérome, Quebec",1594000,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Côté & Fils Inc, Saint-Raymond, Quebec","Construction Works - Buildings, Saint-Raymond, Quebec",5577780,44430,44430
2017/2018,16,"National Defence",018,"Department of National Defence","Ben Wiebe Construction (1985) Ltd, Shilo, Manitoba","Construction Works - Buildings, Shilo, Manitoba",408069,87289,408069
2017/2018,16,"National Defence",018,"Department of National Defence","Blue Lake Construction Corp, Winnipeg, Manitoba","Construction Works - Buildings, Shilo, Manitoba",944173,0,944173
2017/2018,16,"National Defence",018,"Department of National Defence","G & E Contracting Ltd, Sidney, British Columbia","Construction Works - Buildings, Sidney, British Columbia",6134090,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Flex-Co Construction Corp, Spruce Grove, Alberta","Construction Works - Buildings, Spruce Grove, Alberta",349040,346176,346176
2017/2018,16,"National Defence",018,"Department of National Defence","Atlas-Apex Roofing Inc, Toronto, Ontario","Construction Works - Buildings, Toronto, Ontario",533376,533376,533376
2017/2018,16,"National Defence",018,"Department of National Defence","Modern Niagara HVAC Services Inc, Kingston, Ontario","Construction Works - Buildings, Toronto, Ontario",298866,151000,151000
2017/2018,16,"National Defence",018,"Department of National Defence","Professional Construction Services Plus, Utopia, Ontario","Construction Works - Buildings, Utopia, Ontario",727180,727180,727180
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Galipeau Inc, Québec, Quebec","Construction Works - Buildings, Valcartier, Quebec",1392735,360276,573761
2017/2018,16,"National Defence",018,"Department of National Defence","Airbus Defence and Space, Madrid, Spain","Construction Works - Buildings, various locations, Canada",2151725,2151725,2151725
2017/2018,16,"National Defence",018,"Department of National Defence","General Dynamics Mission, Ottawa, Ontario","Construction Works - Buildings, various locations, Canada",1450590,1450590,1450590
2017/2018,16,"National Defence",018,"Department of National Defence","Britco LP, Langley, British Columbia","Construction Works - Buildings, Vernon, British Columbia",868462,0,868462
2017/2018,16,"National Defence",018,"Department of National Defence","Babcock Canada Inc, Victoria, British Columbia","Construction Works - Buildings, Victoria, British Columbia",719744,637123,637123
2017/2018,16,"National Defence",018,"Department of National Defence","Kinetic Construction Ltd, Victoria, British Columbia","Construction Works - Buildings, Victoria, British Columbia",2486230,351124,2486230
2017/2018,16,"National Defence",018,"Department of National Defence","Stantec Consulting Ltd, Vancouver, British Columbia","Construction Works - Buildings, Victoria, British Columbia",1248173,489243,489243
2017/2018,16,"National Defence",018,"Department of National Defence","Can-Tr Investments Inc, Calgary, Alberta","Construction Works - Buildings, Wainwright, Alberta",1229526,514321,1210921
2017/2018,16,"National Defence",018,"Department of National Defence","Griffin Landscapes and Designs Inc, Wainwright, Alberta","Construction Works - Buildings, Wainwright, Alberta",390898,13367,390898
2017/2018,16,"National Defence",018,"Department of National Defence","Griffin Landscapes and Designs Inc, Wainwright, Alberta","Construction Works - Buildings, Wainwright, Alberta",303933,31625,303933
2017/2018,16,"National Defence",018,"Department of National Defence","Steinborn Construction Ltd, Wainwright, Alberta","Construction Works - Buildings, Wainwright, Alberta",467807,124838,124838
2017/2018,16,"National Defence",018,"Department of National Defence","Access Contracting Limited, Waterville, Nova Scotia","Construction Works - Buildings, Waterville, Nova Scotia",303650,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Access Contracting Limited, Waterville, Nova Scotia","Construction Works - Buildings, Waterville, Nova Scotia",881816,587000,587000
2017/2018,16,"National Defence",018,"Department of National Defence","Roscoe Construction Ltd, Waterville, Nova Scotia","Construction Works - Buildings, Waterville, Nova Scotia",350613,345413,345413
2017/2018,16,"National Defence",018,"Department of National Defence","Roscoe Construction Ltd, Waterville, Nova Scotia","Construction Works - Buildings, Waterville, Nova Scotia",1298000,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Roscoe Construction Ltd, Waterville, Nova Scotia","Construction Works - Buildings, Waterville, Nova Scotia",434431,384272,384272
2017/2018,16,"National Defence",018,"Department of National Defence","Decarel Inc, Westmount, Quebec","Construction Works - Buildings, Westmount, Quebec",30231277,4570887,4570887
2017/2018,16,"National Defence",018,"Department of National Defence","Canotech Consultants Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",814198,774016,774016
2017/2018,16,"National Defence",018,"Department of National Defence","Jilmark Construction Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",437971,164843,164843
2017/2018,16,"National Defence",018,"Department of National Defence","J5 Construction Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",384403,29965,384403
2017/2018,16,"National Defence",018,"Department of National Defence","Mayer's Contract Interiors Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",1097737,143569,1097737
2017/2018,16,"National Defence",018,"Department of National Defence","561 Group of Companies, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",727000,12000,12000
2017/2018,16,"National Defence",018,"Department of National Defence","6244033 Manitoba Ltd o/a XCalibur Group, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",2051258,1106602,2051258
2017/2018,16,"National Defence",018,"Department of National Defence","Financial Shared Services, Yellowknife, Northwest Territories","Construction Works - Buildings, Yellowknife, Northwest Territories",2068881,2068881,2068881
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Rock Dufour Inc, Bagotville, Quebec","Construction Works - Civil Engineering, Bagotville, Quebec",693937,71365,693937
2017/2018,16,"National Defence",018,"Department of National Defence","Groupe Alfred Bovin Inc, Saguenay, Quebec","Construction Works - Civil Engineering, Bagotville, Quebec",9176531,50945,9176531
2017/2018,16,"National Defence",018,"Department of National Defence","R&D Construction Ltd, Bonavista, Newfoundland and Labrador","Construction Works - Civil Engineering, Bonavista, Newfoundland and Labrador",1792605,1781905,1781905
2017/2018,16,"National Defence",018,"Department of National Defence","Titanium Contracting Inc, Toronto, Ontario","Construction Works - Civil Engineering, Borden, Ontario",485794,27372,485794
2017/2018,16,"National Defence",018,"Department of National Defence","HydrEra Energy Services Corp, Calgary, Alberta","Construction Works - Civil Engineering, Calgary, Alberta",426000,426000,426000
2017/2018,16,"National Defence",018,"Department of National Defence","Ironclad Earthworks Ltd, Calgary, Alberta","Construction Works - Civil Engineering, Calgary, Alberta",889962,822611,822611
2017/2018,16,"National Defence",018,"Department of National Defence","Site Energy Services Inc, Cold Lake, Alberta","Construction Works - Civil Engineering, Cold Lake, Alberta",32332242,12045613,20754452
2017/2018,16,"National Defence",018,"Department of National Defence","Everstrong Construction Ltd, Georgetown, Ontario","Construction Works - Civil Engineering, Georgetown, Ontario",1164240,1135540,1135540
2017/2018,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction Ltd, Kingston, Nova Scotia","Construction Works - Civil Engineering, Greenwood, Nova Scotia",587103,15000,587103
2017/2018,16,"National Defence",018,"Department of National Defence","Construction Jessiko Inc, Montréal, Quebec","Construction Works - Civil Engineering, Lavaltrie, Quebec",351489,351489,351489
2017/2018,16,"National Defence",018,"Department of National Defence","Groupe Petrosol, Lévis, Quebec","Construction Works - Civil Engineering, Lévis, Quebec",591313,496098,496098
2017/2018,16,"National Defence",018,"Department of National Defence","GMR Inc, Lévis, Quebec","Construction Works - Civil Engineering, Lévis, Quebec",379500,0,0
2017/2018,16,"National Defence",018,"Department of National Defence","Tri-Ex Construction Ltd, Lower Sackville, Nova Scotia","Construction Works - Civil Engineering, Lower Sackville, Nova Scotia",521294,433090,433090
2017/2018,16,"National Defence",018,"Department of National Defence","Georgian Paving Ltd, Midhurst, Ontario","Construction Works - Civil Engineering, Midhurst, Ontario",591927,503112,503112
