Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Gerry Enns Contracting Ltd, Chilliwack, British Columbia**","Kitchen retrofit at Matsqui Institution, Abbotsford, British Columbia",4492860,2833995,4395389
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Glenco Electric Ltd, Abbotsford, British Columbia**","M3 cell call & GFCI upgrade at Matsqui Institution, Abbotsford, British Columbia",2999885,0,2999885
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Calgary, Alberta**","SMI, Building C-5 roof upgrades (clerestory windows) at Stony Mountain Institution, Winnipeg, Manitoba",335800,0,335800
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Saskatoon, Saskatchewan**","Gymasium and vocational areas at Willow Cree Healing Centre, Duck Lake, Saskatchewan",6375028,2026723,2026723
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Saskatoon, Saskatchewan**","96 bed maximum living units at Stony Mountain Institution, Winnipeg, Manitoba",21638225,75700,21638225
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Construction and Engineering Inc, Winnipeg, Manitoba**","Building C-5 sloped roof upgrades at Stony Mountain Institution, Winnipeg, Manitoba",676249,270700,270700
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Graham Design Builders Inc, Winnipeg, Manitoba**","Construction of generic support building GI at Stony Mountain Institution, Winnipeg, Manitoba",12021891,4068,12021891
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Groupe Geyser Inc, Sainte-Rose, Quebec**","Expansion of the institution, Joliette, Quebec",3638009,0,3638009
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Groupe Piché Construction Inc, Blainville, Quebec**","Construction of a new building, Municipalité de La Macaza, Quebec",3805448,270217,3805448
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Industrial Electrical Contractors Ltd, Toronto, Ontario**","Transformer replacement at Milhaven Institution, Bath, Ontario",284318,284318,284318
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","J Raymond Couvreur et Fils Inc, Mirabel, Quebec**","Roof repair at Sainte-Anne-des-Plaines Institution, Sainte-Anne-des-Plaines, Quebec",2157803,680937,680937
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","James Johnson Enterprises Ltd Chilliwack, British Columbia**","MCCP upgrade/new CER room at Kent Institution, Agassiz, British Columbia",721874,0,721874
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","James Johnson Enterprises Ltd Chilliwack, British Columbia**","South mechanical room chiller upgrade at Kent Institution, Agassiz, British Columbia",253987,0,253987
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Ltd, Brighton, Ontario**","CORCAN workshop addition, Bath, Ontario",2213851,0,2213851
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Jeffrey G Wallans Construction Ltd, Brighton, Ontario**","Provision of new sprinklers, Kingston, Ontario",681321,0,681321
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Kinetic Construction Ltd, Victoria, British Columbia**","WHI - waste water treatment plant phase 2, Metchosin, British Columbia",940999,11999,940999
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","L & R Construction Limited, Mackay Siding, Nova Scotia**","14 bed living units, Truro, Nova Scotia",3632262,803550,3577984
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Landmark Municipal Services ULC, Burlington, Ontario**","Joyceville Institution water tower upgrades and repair, Kingston, Ontario",1549254,336669,652586
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Le Groupe Cevec Inc, Saint-Germain-de-Grantham, Quebec","Refridgeration units replacement at Drummond Institution, Drummondville, Quebec",427702,420177,420177
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Lear Construction Management Ltd, Calgary, Alberta**","96 bed living units at Bowden Institution, Innisfail, Alberta",13262760,655446,12486852
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Constructions Lavacon Inc, Montréal, Quebec**","New dwelling units Sainte-Anne-des-Plaines Institution, Sainte-Anne-des-Plaines, Quebec",6845713,198494,6682399
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Limen Group Ltd, Toronto, Ontario**","Collins Bay Institution renovation and repairs to concrete security walls, Kingston, Ontario",4199441,61356,4122997
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Lys Air Mécanic Inc, Laval, Quebec","Ventilation system - chlorine room and pumping station at Archambault Institution, Sainte-Anne-des-Plaines, Quebec",253628,253628,253628
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","LEC Engineering Contracting Ltd, North Vancouver, British Columbia**","50 bed living units at Ferndale Institution, Mission, British Columbia",5898786,474723,5865431
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","LK Industries Inc, Boisbriand, Quebec","Roof repair of the Building M1 at La Macaza Institution, La Macaza, Quebec",372570,301712,301712
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","M Sullivan & Son Ltd, Arnprior, Ontario**","Generic support buildings, Kingston, Ontario",28212594,111495,28212594
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maple-Reinders Inc, Edmonton, Alberta**","Generic support building Edmonton Maximum Security Institution, Edmonton, Alberta",7382683,65881,7382683
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maple-Reinders Inc, Edmonton, Alberta**","96 bed living units at Edmonton Maximum Security Institution, Edmonton, Alberta",20937212,1755096,20915574
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maram Building Corp, Woodbridge, Ontario**","Fenbrook Institution fire range and training building, Gravenhurst, Ontario",2920833,48515,2920833
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Marcomm Systems Group, Ottawa, Ontario","Supply and install closed circuit television monitoring and guard tour systems, Various locations, Saskatchewan",375457,254338,254338
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Marcomm Systems Group, Ottawa, Ontario","Supply and install on range closed circuit television equipment in Prairie region medium institutions, Various locations, Manitoba",10179726,264275,10179726
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Marcomm Systems Group, Ottawa, Ontario","Supply and install on range closed circuit television equipment in Quebec region medium institutions, Various locations, Quebec",6319200,611036,6319200
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maskimo Construction Inc, Trois-Rivières, Quebec**","Repair roads and parking lot, Sainte-Anne-des-Plaines, Quebec",5018915,0,4004306
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maxim 2000 Inc, Dartmouth, Nova Scotia**","New food services building, Dorchester, New Brunswick",5240655,4808180,5009850
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Maxim 2000 Inc, Dartmouth, Nova Scotia**","New living units, Springhill, Nova Scotia",22334124,772763,22263601
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Modern Niagara Toronto Inc, Toronto, Ontario**","Boiler installation at Beaver Creek Institution, Gravenhurst, Ontario",272586,272586,272586
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Neveu & Neveu Ltée, Laval, Quebec","Heating plant boiler replacement at Joliette Institution, Joliette, Quebec",278215,180898,180898
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Niacon Limited, Queenston, Ontario**","Range upgrades E Unit, Bath, Ontario",3140056,15450,975856
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Nor-Tec Electic Ltd, Winnipeg, Manitoba**","Inmate housing building communications upgrade Rockwood Institution Stony Mountain, Winnipeg, Manitoba",467888,0,467888
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Parthian Mechanical Inc, Richmond Hill, Ontario**","Central heating plant boiler replacement, Joyceville, Ontario",535365,0,535365
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pomerleau Inc, St-Georges-de-Beauce, Quebec**","Construction of new housing units maximum security, Donnacona, Quebec",21212198,210263,21212198
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Pomerleau Inc, St-Georges, Quebec**","New maximum security housing unit, Renous, New Brunswick",21819066,1715580,21130149
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Prism Construction Inc, Moncton, New Brunswick**","Renovation of first floor Government of Canada building for CSC, Moncton, New Brunswick",400758,103614,103614
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Prism Construction Inc, Moncton, New Brunswick**","Segregation door replacement, Dorchester, New Brunswick",456969,0,456969
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","PM Contracting Ltd, Kitchener, Ontario**","Grand Valley Institution new 2-storey building, Kitchener, Ontario",5656692,3385735,4003491
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quad Pro Construction Inc, Richmond Hill, Ontario**","Maximum security cell unit, Kingston, Ontario",20039738,2838535,19804613
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Ltd, Orillia, Ontario**","Fenbrook Institution kitchen redesign and modifications to Building D, Gravenhurst, Ontario",470931,0,470931
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Ltd, Orillia, Ontario**","Fenbrook Institution Buildings CEFG renovation showers and baseboards, Gravenhurst, Ontario",3947597,1280000,3479845
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ram Mechanical Ltd, Burnaby, British Columbia**","Mission living unit heating infrastructure project, Mission, British Columbia",1215000,0,1215000
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Randall Plumbing and Heating Limited, Winnipeg, Manitoba**","Powerhouse deaerator tank and feedwater pumps replacement for Rockwood and Stony Mountain Institutions, Winnipeg, Manitoba",406573,0,406573
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Raoul Beaulieu Inc, Québec, Quebec","Replacement of cooler 1 and 3 at Donnacona Institution, Donnacona, Quebec",976600,938214,938214
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Roche Construction Inc, Quebec, Quebec**","Construction of a building at the Federal Training Centre, Laval, Quebec",2519938,96828,2519938
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario**","Construct new building at Grand Valley Institution, Kitchener, Ontario",5462257,143089,5462257
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario**","Construction of new Portsmouth Community Correction Centre, Kingston, Ontario",6570251,7772,6570251
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario**","Kitchen renovation, Kingston, Ontario",6481050,1954752,5543973
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Ross Clair (ROM) Contractors, Toronto, Ontario**","Range upgrades A Unit, Bath, Ontario",3769792,0,3769792
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Seagate Construction, Halifax, Nova Scotia**","New programs food services spiritual buildings, Truro, Nova Scotia",5215111,2819533,4902988
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Senstar Stellar Corporation, Carp, Ontario","Replacement of the existing federal digital system, Various locations, Alberta",471382,0,471382
2014/2015,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Senstar Stellar Corporation, Carp, Ontario","Upgrade of the personal alarm locating systems at nine correctional facilities, Various locations, Ontario",1682285,85351,1399589
