Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Coady's Construction LTD, Torbay, Newfoundland and Labrador","Coady's Construction LTD, Torbay, Terre-Neuve-et-Labrador","Harbour improvements, Petty Harbour, Newfoundland and Labrador","Améliorations portuaires, Petty Harbour, Terre-Neuve-et-Labrador",253800,253800,253800
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Coady's Construction LTD, Torbay, Newfoundland and Labrador","Coady's Construction LTD, Torbay, Terre-Neuve-et-Labrador","PM and claims review, St. John's, Newfoundland and Labrador","PM et examen des réclamations, St. John's, Terre-Neuve-et-Labrador",1738430,1737676,1737676
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Coady's Construction LTD, Torbay, Newfoundland and Labrador","Coady's Construction LTD, Torbay, Terre-Neuve-et-Labrador","Wharf construction, Bay de Verde, Newfoundland and Labrador","Construction d'un quai, Bay de Verde, Terre-Neuve-et-Labrador",1637500,925500,925500
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Coady's Construction LTD, Torbay, Newfoundland and Labrador","Coady's Construction LTD, Torbay, Terre-Neuve-et-Labrador","Wharf construction, St. John's, Newfoundland and Labrador","Construction d'un quai, St John's, Terre-Neuve-et-Labrador",8569892,0,8241797
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Competition Composites Inc","Competition Composites Inc","Design and fabrication of new composite shelters, sheds and accessories","Conception et fabrication de nouveaux abris, cabanons et accessoires en matériaux composites",828085,50000,50000
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Construction Bugere Inc, Saint-Hyacinthe, Quebec","Construction Bugere Inc, Saint-Hyacinthe, Québec","Rehabilitation and retrofit of the generator room, Charron Island, Quebec","Remise en état et aux normes de la salle de génératrice, Île Charron, Québec",513484,24963,513484
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Construction LFG Inc, Carleton-sur-Mer, Quebec","Construction LFG Inc, Carleton-sur-Mer, Québec","Harbour revitalization, La Grosse-Île, Quebec","Revitalisation du havre, La Grosse-Île, Québec",5851258,495922,5620772
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Contracts under $250,000 and cost plus contracts under $25,000 (352 contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (352 entrepreneurs)",Total,Total,0,14535865,0
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Copcan Contracting Ltd, Nanaimo, British Columbia","Copcan Contracting Ltd, Nanaimo, Colombie-Britannique","Heavy equipment, French Creek, British Columbia","Équipement Lourd, French Creek, Colombie-Britannique",372000,0,222000
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","CCM Construction Ltd, Sidney, British Columbia","CCM Construction Ltd, Sidney, Colombie-Britannique","CCG SAR Crew Residence Construction and Float Services","Construction d'une résidence pour l'équipage SAR de la GCC et services de quai flottant",3246600,1654323,1654323
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dean Construction Company Limited, Windsor, Ontario","Dean Construction Company Limited, Windsor, Ontario","East wall rehabilitation, Wheatley, Ontario","Réhabilitation de la paroi est, Wheatley, Ontario",2192933,0,1787685
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Limited, Bedford, Nova Scotia","Dexter Construction Company Limited, Bedford, Nouvelle-Écosse","Wharf improvements, Sambro, Nova Scotia","Améliorations de la structure du quai, Sambro, Nouvelle-Écosse",557500,0,557500
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Dexter Construction Company Ltd, Bedford, Nouvelle-Écosse","Construction of new water and sanitary infrastructure at the Bedford Institute of Oceanography, Dartmouth, Nova Scotia","Construction de la nouvelle infrastructure d'eau et sanitaires à l'Institut océanographique de Bedford, Dartmouth, Nouvelle-Écosse",1934866,0,1934866
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dexter Construction Company Ltd, Bedford, Nova Scotia","Dexter Construction Company Ltd, Bedford, Nouvelle-Écosse","Landscaping of two courtyards at Bedford Institute of Oceanography, Dartmouth, Nova Scotia","Aménagement paysager de deux cours à l'Institut océanograpique de Bedford, Dartmouth, Nouvelle-Écosse",679358,0,606212
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dominion Construction, Caperol, Ontario","Dominion Construction, Caperol, Ontario","Wharf Rehabilitation, Bayfield and Gros Cap, Ontario","Remise en état du quai, Bayfield et Gros Cap, Ontario",566405,566405,566405
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Dynamic Construction, Harbour Breton, Newfoundland and Labrador","Construction dynamique, Harbour Breton, Terre-Neuve-et-Labrador","Wharf reconstruction, Middle Arm, Newfoundland and Labrador","Reconstruction d'un quai, Middle Arm, Terre-Neuve-et-Labrador",440845,440845,440845
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Eagle Beach Contractors Limited, Hammonds Plains, Nova Scotia","Eagle Beach Contractors Limited, Hammonds Plains, Nouvelle-Écosse","Wharf reconstruction, Pereaux, Nova Scotia","Reconstruction du quai, Pereaux, Nouvelle-Écosse",1774205,965976,965976
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","East Elgin Concrete Forming Ltd, Tillsonburg, Ontario","East Elgin Concrete Forming Ltd, Tillsonburg, Ontario","Replacement of search and rescue dock, Port Dover, Ontario","Remplacement du quai de recherche et sauvetage, Port Dover, Ontario",299072,0,299072
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Eddies Gravel Supply Ltd, Winnipeg, Manitoba","Eddies Gravel Supply Ltd, Winnipeg, Manitoba","Launch Ramp Reconstruction, Gimli, Manitoba","Reconstruction de la rampe de lancement, Gimli, Manitoba",1289740,1289740,1289740
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Eureka Enterprises Inc, Winnipeg, Manitoba","Eureka Enterprises Inc, Winnipeg, Manitoba","Boat launch ramp construction, Kenora, Ontario","Construction de rampe de lancement de bateau, Kenora, Ontario",293339,0,233466
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Exploits Welding and Machine Shop Ltd., Grand Falls-Windsor, Newfoundland and Labrador","Exploits Welding and Machine Shop Ltd., Grand Falls-Windsor, Terre-Neuve-et-Labrador","Wharf extension, Old Perlican, Newfoundland and Labrador","Prolongement du quai, Old Perlican, Terre-Neuve-et-Labrador",287975,287975,287975
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","EBC Inc, Ancienne-Lorette, Quebec","EBC Inc, Ancienne-Lorette, Québec","Construction of a new fishing harbor, Harrington Harbour, Quebec","Construction d'un nouveau havre de pêche, Harrington Harbour, Québec",10171062,3051016,9326627
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Facca Incorporated, Ruscom Station, Ontario","Facca Incorporated, Ruscom Station, Ontario","Rehabilitation of Jetties 3 & 4, Rondeau, Ontario","Réhabilitation des jetées 3 et 4, Rondeau, Ontario",1406350,1406350,1406350
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Floyd's Construction Ltd., Rocky Harbour, Newfoundland and Labrador","Floyd's Construction Ltd., Rocky Harbour, Terre-Neuve-et-Labrador","Wharf reconstruction, Cape St. George, Newfoundland and Labrador","Reconstruction d'un quai, Cape St. George, Terre-Neuve-et-Labrador",4033520,612427,612427
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Floyd's Construction Ltd, Rocky Harbour, Newfoundland and Labrador","Floyd's Construction Ltd, Rocky Harbour, Terre-Neuve-et-Labrador","Wharf construction, Cartwright, Newfoundland and Labrador","Construction d'un quai, Cartwright, Terre-Neuve-et-Labrador",3935601,926648,3935601
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Fraser River Pile and Dredge (GP) Inc., New Westminister, British Columbia","Fraser River Pile and Dredge (GP) Inc., New Westminister, Colombie-Britannique","Wharf reconstruction, Richmond, British Columbia","Reconstruction du quai, Richmond, Colombie-Britannique",2241060,376000,376000
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Fundy Contractors Ltd, St George, New Brunswick","Fundy Contractors Ltd, Saint-George, Nouveau-Brunswick","Replacement of floating wharves, Stuart Town, New Brunswick","Installation de quais flottants, Stuart Town, Nouveau-Brunswick",789327,0,789327
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","FCNQ Construction inc, Baie D'Urfé, Quebec","FCNQ Construction inc, Baie D'Urfé, Québec","Construction of four foundations for thirty (30) to fifty (50) foot navigation towers, Puvirnituq, Quebec","Construction de quatre fondations pour des tours d'aide à la navigation d'une hauteur de trente (30) à cinquante (50) pieds, Puvirnituq, Québec",369940,0,0
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Gardiner Electric Ltd. Saint John, New Brunswick","Gardiner Electric Ltd. Saint John, Nouveau-Brunswick","Head Harbour Wharves Electrical Upgrades","Mise à niveau électrique quai, Head Harbour, Nouvelle-Écosse",754314,543907,754314
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Granite Management Ltd., Mount Pearl, Newfoundland and Labrador","Granite Management Ltd., Mount Pearl, Terre-Neuve-et-Labrador","Floating dock reconstruction, Wesleyville, Newfoundland and Labrador","Reconstruction d'un quai flottant, Wesleyville, Terre-Neuve-et-Labrador",393285,393285,393285
2021/2022,08,"Fisheries, Oceans and the Canadian Coast Guard","Pêches, Océans et Garde côtière canadienne",086,"Department of Fisheries and Oceans","Ministère des Pêches et des Océans","Granite Management Ltd., Mount Pearl, Newfoundland and Labrador","Granite Management Ltd., Mount Pearl, Terre-Neuve-et-Labrador","Slipway reconstruction, Francois, Newfoundland and Labrador","Reconstruction de la cale de mise à l'eau, François, Terre-Neuve-et-Labrador",547266,536930,536930
